 0.00     1.08783 0.00007   1.08741 0.00007   1.08724 0.00007   1.08696 0.00007   1.08655 0.00007   1.08625 0.00007   1.08588 0.00007   1.08544 0.00007   1.08515 0.00007   1.08482 0.00007   1.08431 0.00007   1.08404 0.00007   1.08358 0.00007   1.08321 0.00007   1.08289 0.00007   1.08250 0.00007   1.08217 0.00007   1.08168 0.00007   1.08135 0.00007   1.08091 0.00006   1.08056 0.00007   1.08022 0.00007   1.07986 0.00007   1.07957 0.00007   1.07913 0.00006   1.07888 0.00007   1.07857 0.00007   1.07819 0.00007   1.07795 0.00007   1.07744 0.00007   1.07722 0.00007   1.07695 0.00007   1.07656 0.00007   1.07634 0.00007   1.07614 0.00007   1.07574 0.00007   1.07555 0.00007   1.07526 0.00007   1.07489 0.00006   1.07471 0.00007   1.07444 0.00007   1.07427 0.00007   1.07390 0.00007   1.07376 0.00007   1.07348 0.00007   1.07329 0.00007   1.07309 0.00007   1.07288 0.00007   1.07264 0.00007   1.07232 0.00007   1.07232 0.00007   1.07202 0.00007   1.07174 0.00007   1.07172 0.00007   1.07151 0.00007   1.07132 0.00007   1.07110 0.00007   1.07092 0.00007   1.07053 0.00007   1.07035 0.00007   1.07019 0.00007   1.07007 0.00007   1.06989 0.00007   1.06956 0.00007   1.06944 0.00007   1.06925 0.00007   1.06891 0.00007   1.06884 0.00007   1.06850 0.00007   1.06834 0.00007
 1.00     0.70697 0.00011   0.70498 0.00011   0.70318 0.00011   0.70116 0.00011   0.69955 0.00012   0.69744 0.00011   0.69568 0.00011   0.69411 0.00010   0.69199 0.00011   0.69038 0.00012   0.68869 0.00011   0.68694 0.00012   0.68489 0.00011   0.68341 0.00012   0.68162 0.00012   0.68024 0.00012   0.67851 0.00012   0.67684 0.00012   0.67522 0.00011   0.67380 0.00011   0.67232 0.00011   0.67073 0.00011   0.66943 0.00011   0.66808 0.00011   0.66670 0.00011   0.66517 0.00011   0.66387 0.00011   0.66243 0.00012   0.66128 0.00011   0.65972 0.00011   0.65800 0.00012   0.65658 0.00012   0.65628 0.00011   0.65473 0.00012   0.65332 0.00011   0.65226 0.00012   0.65072 0.00012   0.64953 0.00011   0.64829 0.00011   0.64704 0.00012   0.64598 0.00012   0.64471 0.00012   0.64374 0.00012   0.64234 0.00012   0.64132 0.00011   0.64027 0.00011   0.63931 0.00011   0.63811 0.00011   0.63720 0.00011   0.63634 0.00011   0.63501 0.00011   0.63454 0.00011   0.63391 0.00011   0.63379 0.00012   0.63349 0.00012   0.63282 0.00011   0.63179 0.00011   0.63018 0.00012   0.62901 0.00011   0.62771 0.00011   0.62675 0.00012   0.62570 0.00011   0.62454 0.00011   0.62351 0.00011   0.62292 0.00011   0.62166 0.00011   0.62060 0.00011   0.62001 0.00012   0.61904 0.00011   0.61837 0.00011
