 0.00     1.27342 0.00008   1.27425 0.00008   1.27500 0.00008   1.27586 0.00009   1.27681 0.00008   1.27757 0.00008   1.27841 0.00008   1.27925 0.00008   1.28017 0.00008   1.28113 0.00008   1.28186 0.00008   1.28269 0.00008   1.28377 0.00008   1.28463 0.00008   1.28561 0.00008   1.28641 0.00009   1.28729 0.00008   1.28830 0.00008   1.28936 0.00008   1.29033 0.00009   1.29121 0.00008   1.29228 0.00008   1.29308 0.00008   1.29425 0.00008   1.29519 0.00008   1.29625 0.00008   1.29714 0.00008   1.29813 0.00009   1.29922 0.00008   1.30002 0.00008   1.30108 0.00008   1.30199 0.00008   1.30293 0.00008   1.30402 0.00009   1.30492 0.00008   1.30588 0.00008   1.30682 0.00008   1.30774 0.00009   1.30874 0.00008   1.30959 0.00008   1.31036 0.00009   1.31132 0.00008   1.31215 0.00008   1.31321 0.00008   1.31404 0.00008   1.31487 0.00009   1.31584 0.00009   1.31662 0.00008   1.31754 0.00008   1.31826 0.00008   1.31912 0.00009   1.31977 0.00009   1.32081 0.00008   1.32147 0.00008   1.32235 0.00008   1.32304 0.00008   1.32376 0.00008   1.32430 0.00008   1.32511 0.00008   1.32561 0.00009   1.32628 0.00009   1.32709 0.00008   1.32766 0.00009   1.32839 0.00008   1.32883 0.00009   1.32946 0.00008   1.33005 0.00009   1.33072 0.00008   1.33132 0.00008   1.33168 0.00009
 1.00     0.82912 0.00012   0.82708 0.00013   0.82550 0.00013   0.82392 0.00014   0.82254 0.00013   0.82097 0.00012   0.81929 0.00013   0.81782 0.00014   0.81647 0.00013   0.81468 0.00013   0.81339 0.00013   0.81211 0.00013   0.81069 0.00013   0.80913 0.00014   0.80803 0.00013   0.80681 0.00014   0.80556 0.00014   0.80444 0.00013   0.80305 0.00014   0.80217 0.00014   0.80084 0.00014   0.79990 0.00014   0.79882 0.00014   0.79785 0.00014   0.79685 0.00014   0.79583 0.00014   0.79483 0.00014   0.79373 0.00013   0.79290 0.00013   0.79189 0.00013   0.79040 0.00014   0.78949 0.00014   0.78928 0.00014   0.78825 0.00014   0.78716 0.00014   0.78655 0.00014   0.78531 0.00014   0.78463 0.00014   0.78368 0.00015   0.78273 0.00014   0.78177 0.00014   0.78051 0.00014   0.77988 0.00014   0.77884 0.00015   0.77825 0.00015   0.77731 0.00014   0.77652 0.00014   0.77571 0.00014   0.77489 0.00015   0.77411 0.00014   0.77374 0.00014   0.77335 0.00015   0.77321 0.00014   0.77308 0.00015   0.77346 0.00015   0.77321 0.00014   0.77217 0.00014   0.77072 0.00015   0.76926 0.00015   0.76847 0.00015   0.76708 0.00015   0.76630 0.00015   0.76548 0.00015   0.76445 0.00015   0.76387 0.00015   0.76299 0.00014   0.76232 0.00014   0.76146 0.00015   0.76086 0.00014   0.76032 0.00014
