 0.00     0.67858 0.00004   0.67832 0.00006   0.67815 0.00004   0.67794 0.00004   0.67764 0.00004   0.67743 0.00004   0.67725 0.00004   0.67697 0.00004   0.67675 0.00004   0.67653 0.00004   0.67640 0.00004   0.67618 0.00004   0.67597 0.00004   0.67582 0.00004   0.67566 0.00004   0.67551 0.00004   0.67539 0.00004   0.67526 0.00004   0.67516 0.00004   0.67503 0.00004   0.67499 0.00004   0.67486 0.00004   0.67482 0.00004   0.67478 0.00004   0.67468 0.00004   0.67470 0.00004   0.67464 0.00004   0.67465 0.00004   0.67464 0.00004   0.67466 0.00004   0.67469 0.00004   0.67465 0.00004   0.67478 0.00003   0.67473 0.00004   0.67481 0.00004   0.67484 0.00004   0.67503 0.00004   0.67502 0.00004   0.67512 0.00004   0.67512 0.00004   0.67527 0.00004   0.67534 0.00004   0.67547 0.00004   0.67548 0.00004   0.67564 0.00004   0.67569 0.00004   0.67582 0.00004   0.67580 0.00004   0.67598 0.00004   0.67601 0.00004   0.67621 0.00003   0.67637 0.00004   0.67637 0.00004   0.67659 0.00004   0.67671 0.00004   0.67676 0.00004   0.67698 0.00004   0.67712 0.00004   0.67721 0.00004   0.67732 0.00004   0.67744 0.00004   0.67759 0.00004   0.67773 0.00004   0.67782 0.00004   0.67798 0.00004   0.67811 0.00004   0.67818 0.00004   0.67831 0.00004   0.67842 0.00004   0.67847 0.00004
 1.00     0.15310 0.00003   0.15290 0.00003   0.15267 0.00002   0.15245 0.00003   0.15225 0.00003   0.15204 0.00003   0.15185 0.00002   0.15167 0.00003   0.15150 0.00003   0.15135 0.00003   0.15121 0.00003   0.15101 0.00003   0.15085 0.00003   0.15067 0.00003   0.15054 0.00003   0.15039 0.00003   0.15020 0.00002   0.15007 0.00002   0.14995 0.00003   0.14981 0.00002   0.14964 0.00003   0.14948 0.00003   0.14938 0.00002   0.14928 0.00003   0.14911 0.00002   0.14900 0.00003   0.14887 0.00003   0.14876 0.00003   0.14862 0.00003   0.14852 0.00003   0.14842 0.00003   0.14833 0.00002   0.14819 0.00002   0.14812 0.00002   0.14796 0.00003   0.14787 0.00002   0.14775 0.00003   0.14766 0.00003   0.14753 0.00002   0.14744 0.00003   0.14737 0.00002   0.14726 0.00003   0.14716 0.00002   0.14709 0.00002   0.14694 0.00002   0.14686 0.00002   0.14679 0.00002   0.14670 0.00002   0.14662 0.00002   0.14652 0.00002   0.14646 0.00002   0.14635 0.00002   0.14631 0.00002   0.14615 0.00002   0.14611 0.00002   0.14603 0.00002   0.14599 0.00002   0.14589 0.00002   0.14578 0.00002   0.14575 0.00002   0.14569 0.00002   0.14560 0.00002   0.14552 0.00002   0.14550 0.00002   0.14539 0.00002   0.14534 0.00002   0.14528 0.00002   0.14517 0.00002   0.14513 0.00002   0.14507 0.00002
