 0.00     1.08748 0.00017   1.08705 0.00017   1.08680 0.00017   1.08667 0.00018   1.08656 0.00019   1.08625 0.00018   1.08574 0.00016   1.08542 0.00018   1.08505 0.00017   1.08511 0.00016   1.08455 0.00018   1.08448 0.00018   1.08421 0.00016   1.08397 0.00019   1.08362 0.00018   1.08390 0.00020   1.08350 0.00016   1.08335 0.00016   1.08316 0.00019   1.08249 0.00018   1.08285 0.00018   1.08256 0.00019   1.08289 0.00018   1.08223 0.00021   1.08204 0.00017   1.08172 0.00017   1.08157 0.00017   1.08140 0.00017   1.08127 0.00017   1.08089 0.00018   1.08119 0.00018   1.08097 0.00019   1.08061 0.00016   1.08036 0.00017   1.08065 0.00017   1.08011 0.00018   1.08020 0.00017   1.08019 0.00018   1.07970 0.00016   1.07967 0.00016   1.07969 0.00018   1.07958 0.00016   1.07957 0.00018   1.07920 0.00018   1.07909 0.00018   1.07910 0.00018   1.07905 0.00016   1.07912 0.00020   1.07869 0.00017   1.07859 0.00016   1.07847 0.00016   1.07818 0.00018   1.07788 0.00021   1.07794 0.00016   1.07801 0.00016   1.07786 0.00017   1.07795 0.00016   1.07756 0.00018   1.07793 0.00017   1.07737 0.00018   1.07732 0.00019   1.07696 0.00017   1.07700 0.00017   1.07699 0.00017   1.07682 0.00018   1.07685 0.00018
 1.00     0.70469 0.00017   0.70294 0.00017   0.70117 0.00016   0.69946 0.00017   0.69719 0.00017   0.69585 0.00017   0.69410 0.00017   0.69267 0.00016   0.69068 0.00018   0.68916 0.00017   0.68746 0.00015   0.68613 0.00016   0.68452 0.00016   0.68281 0.00016   0.68123 0.00016   0.68018 0.00018   0.67833 0.00018   0.67705 0.00017   0.67578 0.00019   0.67431 0.00015   0.67286 0.00016   0.67192 0.00016   0.67043 0.00016   0.66877 0.00018   0.66789 0.00017   0.66646 0.00015   0.66503 0.00015   0.66405 0.00016   0.66230 0.00017   0.66143 0.00017   0.65972 0.00016   0.65850 0.00016   0.65744 0.00017   0.65650 0.00015   0.65523 0.00020   0.65432 0.00015   0.65331 0.00017   0.65202 0.00015   0.65105 0.00019   0.65023 0.00016   0.64880 0.00015   0.64786 0.00016   0.64701 0.00015   0.64575 0.00016   0.64478 0.00019   0.64370 0.00018   0.64266 0.00015   0.64184 0.00016   0.64119 0.00015   0.63985 0.00016   0.63900 0.00015   0.63799 0.00017   0.63699 0.00018   0.63630 0.00016   0.63523 0.00015   0.63435 0.00015   0.63368 0.00016   0.63283 0.00015   0.63163 0.00018   0.63072 0.00016   0.62995 0.00015   0.62903 0.00015   0.62817 0.00017   0.62745 0.00015   0.62633 0.00015   0.62529 0.00015
